Student_ID,Age,10th_Percentage,12th_Percentage,12th_Stream,Degree,CGPA,Programming,Communication,Leadership,Creativity,Problem_Solving,Technology_Interest,Medical_Interest,Finance_Interest,Government_Interest,Business_Interest,Teaching_Interest,Law_Interest,Physical_Fitness,Personality,Hobby,Career
949,17,80,64,Science_PCM,BTech,6.09,3,3,2,4,5,2,2,5,3,5,5,4,3,Creative,Social Work,Civil Engineer
950,23,59,96,Science_PCM,BCA,7.88,5,2,3,5,4,5,2,2,5,3,2,4,5,Research,Reading,Software Developer
951,21,96,69,Arts,BA,6.85,2,5,2,4,3,2,2,5,2,2,5,2,2,Analytical,Public Speaking,Teacher
952,23,97,85,Science_PCM,BCA,9.73,5,3,4,4,4,5,4,3,5,3,4,5,4,Analytical,Public Speaking,Data Scientist
953,19,99,58,Science_PCM,BA,9.53,2,3,4,5,3,3,4,4,5,5,5,2,5,Analytical,Reading,Defence Officer
954,22,61,85,Science_PCB,BSc Nursing,8.17,5,4,3,2,5,5,5,2,4,2,5,2,5,Helping,Social Work,Nurse
955,24,51,78,Commerce,CA,6.58,4,5,2,2,5,5,5,5,4,4,3,2,5,Creative,Drawing,Bank Manager
956,17,82,99,Commerce,CMA,8.97,3,5,5,2,5,3,4,5,3,2,2,4,3,Analytical,Sports,Financial Analyst
957,23,60,80,Arts,BDes,6.52,3,5,3,5,4,2,5,5,4,3,2,3,4,Analytical,Reading,Designer
958,19,80,72,Science_PCM,BSc Data Science,7.88,4,4,4,4,5,4,5,5,5,3,2,5,2,Leadership,Public Speaking,Research Scientist
959,25,62,89,Arts,LLB,9.73,2,5,3,4,3,2,4,2,3,3,5,5,3,Helping,Sports,Lawyer
960,22,57,64,Arts,BA,8.0,5,5,3,4,5,2,4,2,2,5,5,5,4,Creative,Writing,Teacher
961,18,96,79,Commerce,CA,8.68,2,3,5,4,4,2,3,5,5,5,4,4,2,Research,Writing,Accountant
962,19,77,98,Science_PCM,BTech,7.08,5,3,5,5,4,5,3,3,5,2,4,3,4,Leadership,Drawing,AI Engineer
963,18,91,73,Arts,BEd,8.0,5,5,3,4,5,5,3,2,3,4,5,5,4,Helping,Coding,Teacher
964,17,61,89,Science_PCM,BFA,8.03,5,3,3,5,3,4,3,5,5,4,2,5,2,Helping,Social Work,Designer
965,20,96,86,Science_PCB,BAMS,8.25,5,4,2,2,2,4,5,3,4,2,5,4,4,Analytical,Reading,Doctor
966,24,66,61,Arts,BA,8.32,4,5,4,5,4,2,5,3,2,2,5,5,5,Helping,Drawing,Teacher
967,20,82,59,Science_PCB,BDS,9.9,2,4,2,4,2,4,5,4,4,3,4,2,3,Leadership,Music,Doctor
968,23,85,80,Arts,LLB,7.12,3,5,5,4,2,4,3,5,4,3,4,5,4,Creative,Reading,Lawyer
969,23,87,50,Commerce,BBA,9.76,5,5,5,4,4,5,5,3,5,5,2,5,5,Creative,Writing,Marketing Manager
970,23,55,77,Science_PCM,BA,6.78,4,3,2,5,3,4,2,5,5,5,3,2,5,Research,Public Speaking,Defence Officer
971,18,75,91,Arts,LLB,8.29,4,5,4,2,4,5,5,2,3,5,3,5,3,Analytical,Music,Lawyer
972,23,84,83,Commerce,BBA,6.48,5,5,5,3,5,4,2,4,5,5,3,4,2,Research,Reading,Marketing Manager
973,18,70,69,Arts,BFA,8.49,4,5,5,5,3,4,4,3,4,5,5,4,3,Helping,Music,Designer
974,17,93,78,Arts,BA,7.24,2,5,4,5,5,4,3,5,2,5,5,3,4,Analytical,Music,Teacher
975,25,54,64,Commerce,BBA,7.41,2,3,5,3,4,2,5,5,5,2,4,5,4,Leadership,Music,Bank Manager
976,25,73,78,Science_PCB,BSc Biotechnology,7.27,4,5,5,2,3,2,5,2,4,5,5,2,2,Research,Music,Medical Researcher
977,20,62,93,Arts,BDes,9.03,2,5,3,5,2,3,4,2,4,4,5,5,2,Leadership,Reading,Designer
978,21,78,60,Science_PCM,BA,7.06,4,2,4,4,5,5,3,3,5,3,3,3,5,Helping,Reading,Defence Officer
979,24,62,92,Commerce,BBA,8.97,5,3,5,3,5,3,5,2,2,5,4,2,2,Helping,Social Work,Marketing Manager
980,18,66,98,Commerce,BBA,7.51,3,5,5,5,2,2,2,4,5,5,3,5,5,Research,Drawing,Entrepreneur
981,25,55,91,Science_PCB,BHMS,7.64,2,4,3,5,2,4,5,3,2,3,2,3,4,Leadership,Sports,Doctor
982,20,54,96,Science_PCB,BSc Data Science,9.98,3,4,5,4,5,5,5,2,5,2,4,4,2,Leadership,Drawing,Research Scientist
983,24,53,65,Science_PCB,BHMS,8.82,3,5,2,2,4,4,5,4,2,5,3,4,3,Helping,Coding,Doctor
984,25,65,78,Science_PCB,BSc,6.77,3,2,2,4,5,5,4,3,2,4,3,2,3,Helping,Public Speaking,Research Scientist
985,22,50,60,Science_PCB,BDS,8.77,5,4,2,2,3,3,5,4,5,5,4,3,5,Analytical,Music,Doctor
986,22,85,73,Science_PCM,BCA,6.06,5,2,4,5,5,5,3,2,3,5,5,3,4,Research,Public Speaking,AI Engineer
987,19,74,84,Arts,BFA,6.71,5,5,3,5,4,5,3,2,4,2,5,3,4,Creative,Social Work,Designer
988,25,74,80,Commerce,BBA,8.58,4,3,5,4,2,4,4,2,3,5,5,4,4,Analytical,Public Speaking,Entrepreneur
989,25,93,59,Science_PCM,BCA,9.36,5,4,3,4,4,5,4,3,4,2,4,4,2,Creative,Sports,Software Developer
990,25,69,64,Commerce,BBA,9.81,5,2,2,5,5,4,3,5,4,2,3,3,5,Leadership,Reading,Bank Manager
991,24,91,97,Science_PCB,MBBS,9.81,4,4,5,5,5,4,5,4,4,3,3,4,4,Helping,Music,Doctor
992,24,81,87,Science_PCM,BTech,6.69,3,4,3,5,4,3,5,5,5,4,3,4,5,Research,Sports,Defence Officer
993,20,96,75,Science_PCB,MBBS,8.63,5,5,3,2,5,2,5,5,2,3,2,2,3,Leadership,Social Work,Doctor
994,23,56,56,Arts,LLB,7.17,4,5,4,5,2,2,3,2,3,4,2,5,2,Analytical,Public Speaking,Lawyer
995,25,78,99,Commerce,BCom,10.0,5,3,5,5,4,2,5,5,2,5,2,3,5,Analytical,Reading,Accountant
996,17,99,76,Science_PCM,BTech,7.07,2,2,3,4,3,3,5,5,3,2,5,3,3,Creative,Public Speaking,Civil Engineer
997,18,71,62,Commerce,BBA,6.97,3,3,5,5,5,3,4,5,3,4,3,4,4,Research,Writing,Bank Manager
998,22,74,88,Science_PCB,BSc Biotechnology,7.59,2,5,5,2,2,2,5,5,5,5,4,3,3,Analytical,Drawing,Medical Researcher
999,19,57,98,Arts,LLB,6.1,3,5,5,2,5,3,3,5,4,5,5,5,3,Helping,Social Work,Lawyer
1000,20,58,71,Science_PCM,BTech,8.88,3,3,5,4,5,3,2,2,5,4,4,3,2,Creative,Writing,Civil Engineer
1001,17,76,89,Commerce,CMA,8.18,2,2,4,4,4,2,4,5,2,4,4,3,4,Analytical,Sports,Financial Analyst
1002,24,67,88,Science_PCB,BSc Data Science,6.26,4,2,4,4,5,4,3,4,5,3,4,4,4,Helping,Sports,Research Scientist
1003,22,87,55,Science_PCB,BSc Microbiology,6.47,4,4,5,2,2,5,5,2,2,4,5,4,4,Helping,Social Work,Medical Researcher
1004,23,98,74,Arts,BA,7.45,4,5,5,5,5,5,4,2,2,5,5,2,2,Creative,Sports,Teacher
1005,24,54,73,Science_PCM,BSc Data Science,8.78,4,3,3,4,5,2,2,5,3,3,3,4,5,Research,Social Work,Research Scientist
1006,20,61,80,Arts,BFA,6.02,3,5,3,5,5,3,3,5,5,5,5,3,5,Analytical,Social Work,Designer
1007,21,82,65,Arts,LLB,7.47,3,5,5,3,2,2,2,2,4,5,4,5,4,Leadership,Writing,Lawyer
1008,21,61,72,Arts,BTech,6.14,3,5,2,2,4,2,4,3,5,4,5,4,5,Analytical,Public Speaking,Defence Officer
1009,25,82,98,Science_PCB,BSc Nursing,9.54,3,5,3,4,5,3,5,3,5,4,2,4,5,Analytical,Music,Nurse
1010,17,78,95,Commerce,CA,8.31,2,3,2,5,5,3,2,5,4,5,4,2,3,Research,Sports,Bank Manager
1011,21,96,57,Commerce,CA,8.05,3,2,2,4,4,3,2,5,2,3,3,2,4,Creative,Reading,Bank Manager
1012,21,71,83,Arts,BDes,9.15,5,3,2,5,5,2,2,3,3,2,2,2,5,Research,Writing,Designer
1013,23,54,71,Arts,BBA,6.74,3,4,5,4,2,5,5,2,3,5,5,4,5,Helping,Reading,Entrepreneur
1014,25,82,79,Commerce,CA,9.48,4,5,4,5,4,2,3,5,3,5,2,5,4,Helping,Social Work,Accountant
1015,17,75,56,Science_PCM,BSc,9.82,5,3,3,4,5,3,2,3,3,4,4,2,5,Helping,Sports,Research Scientist
1016,23,91,94,Science_PCM,BTech,9.98,3,4,3,3,2,5,3,3,4,5,2,2,3,Research,Coding,Civil Engineer
1017,19,76,77,Commerce,BCom,6.69,4,3,3,3,4,4,3,5,4,4,3,5,2,Creative,Drawing,Accountant
1018,25,83,72,Science_PCB,MBBS,7.13,2,5,5,2,3,4,5,2,3,2,2,5,3,Research,Writing,Doctor
1019,22,77,62,Commerce,CA,6.78,4,2,5,2,4,5,5,5,4,2,3,2,2,Leadership,Drawing,Accountant
1020,20,96,77,Science_PCB,MBBS,8.2,4,4,2,3,3,4,5,5,4,4,4,3,5,Helping,Music,Doctor
1021,24,97,85,Science_PCB,BSc Data Science,9.72,3,5,2,4,5,5,4,2,5,5,4,3,5,Helping,Music,Research Scientist
1022,19,74,75,Arts,BA,9.55,4,5,4,2,3,4,5,4,5,3,3,5,5,Research,Reading,Defence Officer
1023,17,76,96,Commerce,BBA,6.52,5,4,5,5,2,3,3,4,3,5,5,5,5,Helping,Music,Marketing Manager
1024,22,89,81,Science_PCM,BSc Data Science,9.45,3,2,2,4,5,5,5,2,5,5,3,4,2,Creative,Social Work,Research Scientist
1025,24,71,72,Science_PCM,BTech,9.92,5,5,4,4,4,5,3,2,2,4,5,4,2,Research,Music,AI Engineer
1026,24,70,72,Arts,BEd,7.88,2,5,3,2,4,5,2,5,3,2,5,3,5,Leadership,Social Work,Teacher
1027,25,96,82,Arts,BEd,9.39,4,5,5,3,5,2,5,4,2,5,5,4,3,Helping,Writing,Teacher
1028,20,95,55,Science_PCM,BTech,7.84,4,2,3,4,3,3,4,5,4,2,2,5,4,Leadership,Public Speaking,Civil Engineer
1029,19,56,64,Arts,BA,7.53,2,5,3,4,4,4,4,3,5,5,5,4,2,Helping,Writing,Teacher
1030,19,61,75,Science_PCM,BTech,7.07,5,3,2,4,4,5,2,4,3,4,4,5,5,Research,Music,AI Engineer
1031,24,82,94,Arts,BEd,9.02,2,5,2,3,3,4,5,3,4,2,5,5,2,Leadership,Sports,Teacher
1032,20,87,77,Arts,BA Economics,6.99,5,5,2,3,2,2,3,3,5,2,5,3,5,Analytical,Social Work,Government Officer
1033,25,77,58,Science_PCM,BTech,8.15,5,4,3,4,4,5,4,3,4,2,4,2,4,Leadership,Drawing,AI Engineer
1034,24,87,90,Science_PCB,BSc Biotechnology,9.62,2,5,2,3,4,2,5,3,2,2,2,4,3,Creative,Social Work,Medical Researcher
1035,23,65,77,Arts,BDes,7.84,4,3,3,5,2,4,3,5,4,2,2,3,4,Helping,Sports,Designer
1036,23,87,67,Arts,BDes,6.91,5,4,4,5,3,4,5,3,4,2,2,2,3,Leadership,Sports,Designer
1037,20,82,80,Science_PCM,BCA,8.88,5,4,3,2,5,5,3,4,4,3,5,2,3,Research,Social Work,AI Engineer
1038,22,79,70,Commerce,BCom,10.0,5,3,2,2,5,4,3,5,4,2,4,2,3,Research,Public Speaking,Bank Manager
1039,25,77,82,Commerce,BBA,8.27,4,5,5,2,5,5,2,3,4,5,3,2,3,Analytical,Social Work,Marketing Manager
1040,17,95,85,Commerce,BCom,7.43,4,5,4,2,4,4,4,5,5,2,2,2,5,Creative,Social Work,Financial Analyst
1041,21,97,83,Science_PCM,BTech,7.45,5,4,3,3,5,5,4,2,2,4,4,4,4,Research,Reading,Software Developer
1042,23,58,90,Commerce,CA,6.08,5,3,3,2,4,4,3,5,3,4,3,4,3,Analytical,Drawing,Bank Manager
1043,25,98,55,Science_PCM,BSc Data Science,6.04,5,2,3,5,4,5,2,4,3,4,4,3,5,Analytical,Reading,Data Scientist
1044,23,94,62,Science_PCB,BHMS,7.16,5,5,4,3,2,3,5,4,2,2,4,3,4,Research,Public Speaking,Doctor
1045,23,51,91,Arts,LLB,7.17,5,5,3,2,3,2,3,4,5,2,4,5,2,Helping,Public Speaking,Lawyer
1046,21,50,93,Commerce,BBA,6.48,5,4,5,4,3,2,3,3,3,5,2,4,5,Creative,Writing,Entrepreneur
1047,23,96,99,Science_PCB,BSc Nursing,7.53,4,5,5,4,5,5,5,2,3,2,3,5,4,Helping,Social Work,Nurse
1048,19,57,79,Commerce,BCom,9.1,4,3,2,2,5,5,5,5,2,2,5,2,5,Research,Social Work,Accountant
1049,18,91,66,Commerce,BA Economics,6.79,3,5,4,4,4,5,2,4,5,3,4,2,5,Helping,Music,Government Officer
1050,19,68,53,Science_PCM,BTech,7.33,3,4,4,4,2,2,4,3,2,5,4,4,5,Leadership,Drawing,Civil Engineer
1051,20,56,69,Science_PCM,BA,9.62,3,3,2,5,5,4,2,4,5,2,5,3,5,Analytical,Music,Defence Officer
1052,24,74,91,Science_PCB,BDS,6.2,3,4,4,4,2,2,5,2,5,2,5,2,3,Analytical,Social Work,Doctor
1053,24,66,66,Commerce,BA,6.45,2,5,5,5,4,2,4,3,3,5,2,3,5,Creative,Writing,Entrepreneur
1054,18,74,52,Commerce,CMA,9.91,2,3,3,4,5,3,5,5,2,4,5,2,4,Leadership,Reading,Financial Analyst
1055,23,69,87,Science_PCB,BSc Nursing,6.41,2,5,3,3,4,5,5,5,5,3,2,3,3,Analytical,Drawing,Nurse
1056,24,68,95,Science_PCM,BCA,9.56,5,4,3,2,4,5,5,5,2,4,3,4,5,Creative,Reading,AI Engineer
1057,24,75,98,Science_PCM,BTech,6.36,5,4,4,3,5,5,3,2,3,2,5,4,3,Analytical,Sports,AI Engineer
1058,17,63,60,Commerce,BCom,6.93,4,4,3,4,4,2,2,5,5,2,3,3,4,Leadership,Drawing,Bank Manager
1059,19,99,71,Science_PCB,BSc Nursing,9.96,4,5,5,4,3,3,5,2,3,3,3,4,5,Leadership,Writing,Nurse
1060,20,87,78,Science_PCM,BTech,9.23,4,2,4,4,5,3,5,2,2,3,3,5,3,Helping,Coding,Civil Engineer
1061,23,58,62,Science_PCM,BTech,8.23,5,3,3,2,5,5,4,4,5,4,3,2,5,Helping,Social Work,Software Developer
1062,17,67,53,Arts,LLB,7.09,3,5,4,5,2,3,4,2,2,5,3,5,4,Leadership,Music,Lawyer
1063,24,71,99,Commerce,BBA,9.56,4,5,3,4,4,4,2,5,2,3,4,4,5,Analytical,Writing,Financial Analyst
1064,17,57,96,Commerce,BBA,7.85,5,5,5,4,4,3,2,4,5,5,3,5,5,Research,Coding,Marketing Manager
1065,17,71,67,Arts,BEd,9.17,2,5,2,5,5,5,2,4,5,5,5,5,5,Research,Writing,Teacher
1066,25,52,99,Commerce,BCom,8.96,3,3,5,4,4,4,5,5,3,3,5,5,4,Creative,Reading,Bank Manager
1067,20,61,80,Science_PCM,BTech,8.09,5,5,2,3,4,5,3,3,4,2,2,2,3,Research,Reading,AI Engineer
1068,20,75,62,Arts,BA,7.71,3,5,3,3,3,4,2,4,5,2,5,5,5,Research,Social Work,Government Officer
1069,20,60,53,Commerce,CMA,9.9,3,4,5,3,4,4,4,5,3,5,2,5,4,Helping,Drawing,Financial Analyst
1070,18,66,91,Science_PCM,BCA,8.85,5,4,5,2,4,5,5,3,2,2,5,5,5,Analytical,Public Speaking,Data Scientist
1071,25,92,87,Arts,BEd,7.41,2,5,5,5,5,5,5,5,5,2,5,4,4,Analytical,Drawing,Teacher
1072,20,65,95,Commerce,BBA,7.07,4,5,4,4,5,2,5,5,2,2,4,3,5,Creative,Music,Financial Analyst
1073,19,82,59,Commerce,BA,6.72,4,3,5,3,2,5,2,2,2,5,3,4,4,Leadership,Reading,Entrepreneur
1074,20,92,99,Science_PCM,BTech,7.62,5,3,2,4,5,2,4,2,3,2,3,2,4,Creative,Reading,Civil Engineer
1075,23,80,64,Arts,BA,6.26,3,4,5,3,2,4,2,3,5,5,3,2,3,Leadership,Writing,Entrepreneur
1076,23,83,66,Science_PCM,BTech,7.3,5,5,5,3,5,5,3,2,5,5,2,3,5,Creative,Drawing,AI Engineer
1077,17,98,85,Science_PCM,BTech,6.45,5,5,4,2,5,5,2,2,4,3,5,5,5,Leadership,Reading,AI Engineer
1078,20,66,68,Science_PCB,BSc Nursing,7.35,5,5,3,4,2,2,5,4,5,5,4,3,5,Creative,Coding,Nurse
1079,18,83,57,Commerce,BBA,6.91,5,4,5,4,2,5,3,5,3,5,2,5,3,Analytical,Coding,Marketing Manager
1080,19,78,95,Science_PCM,BSc Data Science,8.57,5,5,5,4,5,3,3,4,5,4,5,4,2,Analytical,Music,Research Scientist
1081,20,56,77,Science_PCB,BSc Nursing,7.6,4,4,2,5,5,2,5,4,4,2,2,5,2,Research,Writing,Nurse
1082,19,63,96,Science_PCB,BSc Nursing,6.12,5,4,5,5,3,3,5,4,2,4,4,3,2,Creative,Public Speaking,Nurse
1083,18,95,65,Science_PCB,BSc Nursing,9.83,3,4,2,5,5,4,5,2,4,4,2,5,5,Helping,Music,Nurse
1084,19,71,77,Arts,BDes,7.07,3,5,4,5,5,4,4,3,4,2,4,5,4,Research,Coding,Designer
1085,17,59,54,Science_PCB,BSc Nursing,7.36,4,5,2,3,2,3,5,3,5,2,2,4,5,Creative,Music,Nurse
1086,25,92,56,Science_PCM,BTech,9.84,5,5,3,5,5,5,4,3,2,5,3,3,3,Research,Public Speaking,Data Scientist
1087,20,71,90,Science_PCM,BSc Data Science,7.9,4,5,5,4,5,3,2,5,3,5,4,3,3,Leadership,Public Speaking,Research Scientist
1088,19,97,85,Science_PCB,BSc Nursing,9.82,5,5,5,2,2,5,5,2,5,4,4,2,4,Analytical,Coding,Nurse
1089,20,81,94,Commerce,BBA,6.11,5,5,5,2,5,3,3,4,5,5,3,3,3,Research,Writing,Marketing Manager
1090,20,96,95,Arts,BA,7.4,4,5,4,4,5,5,3,4,4,4,5,4,3,Helping,Writing,Teacher
1091,25,64,84,Arts,BA,7.26,3,2,5,2,2,3,2,2,5,5,5,2,5,Creative,Writing,Defence Officer
1092,25,96,62,Commerce,BBA,7.32,5,2,2,3,5,4,3,5,4,4,5,2,2,Analytical,Social Work,Financial Analyst
1093,20,67,80,Science_PCB,BSc Nursing,7.19,2,5,2,5,5,3,5,5,3,4,3,3,2,Research,Reading,Nurse
1094,21,90,61,Commerce,BBA,7.96,4,4,3,3,5,4,4,5,2,4,4,4,2,Research,Public Speaking,Bank Manager
1095,18,87,86,Science_PCM,BA,8.76,3,4,2,2,5,4,4,2,5,3,3,3,5,Leadership,Social Work,Defence Officer
1096,19,65,63,Commerce,BA,6.03,4,4,5,2,2,2,4,4,5,5,5,5,4,Creative,Coding,Government Officer
1097,24,58,90,Science_PCM,BTech,6.39,2,5,5,5,5,4,5,2,5,2,2,4,5,Leadership,Social Work,Defence Officer
1098,17,81,68,Commerce,BA,8.28,5,4,2,3,5,2,5,2,5,3,5,4,3,Helping,Coding,Government Officer
1099,18,99,77,Science_PCB,BSc Nursing,7.08,5,5,4,5,5,2,5,4,2,3,3,5,2,Helping,Coding,Nurse
1100,23,81,65,Arts,BA,8.52,4,5,5,2,3,3,3,3,4,5,3,2,5,Helping,Public Speaking,Entrepreneur
1101,17,90,51,Commerce,CA,8.75,2,5,2,4,4,5,4,5,2,4,4,5,2,Leadership,Reading,Bank Manager
1102,22,64,88,Science_PCM,BA,7.83,3,5,3,2,4,2,5,4,5,5,5,5,5,Research,Sports,Defence Officer
1103,21,70,91,Commerce,CA,6.63,2,3,5,5,5,3,3,5,4,2,3,4,5,Leadership,Public Speaking,Accountant
1104,22,79,51,Commerce,BBA,6.8,2,2,5,5,2,4,3,4,2,5,5,4,5,Analytical,Music,Marketing Manager
1105,24,64,74,Arts,BA,6.27,3,2,5,2,5,5,5,5,2,5,3,2,2,Leadership,Writing,Entrepreneur
1106,17,54,73,Science_PCM,BCA,7.61,5,5,4,4,4,5,5,2,3,4,3,2,2,Analytical,Social Work,AI Engineer
1107,17,89,78,Arts,BTech,6.5,2,5,5,2,5,5,2,4,5,2,4,4,5,Research,Writing,Defence Officer
1108,24,66,64,Commerce,BBA,6.22,4,5,2,4,5,4,5,5,5,5,2,2,2,Leadership,Writing,Financial Analyst
1109,18,66,80,Commerce,BA Economics,8.55,4,5,4,4,5,5,2,2,5,4,4,2,5,Helping,Coding,Government Officer
1110,20,94,80,Science_PCM,BSc Data Science,9.99,5,4,5,4,4,5,3,4,3,2,3,5,3,Analytical,Reading,Data Scientist
1111,24,98,65,Science_PCB,BSc,9.67,5,3,4,4,5,5,4,2,3,4,3,5,2,Analytical,Music,Research Scientist
1112,21,96,53,Commerce,BBA,7.36,2,5,5,2,4,2,2,5,4,3,3,4,5,Analytical,Public Speaking,Bank Manager
1113,25,74,92,Science_PCM,BCA,6.83,5,4,5,3,5,5,3,3,2,3,4,4,2,Leadership,Public Speaking,Software Developer
1114,24,91,73,Science_PCB,BAMS,7.14,5,4,2,3,5,5,5,5,3,5,3,3,4,Leadership,Reading,Doctor
1115,17,70,94,Arts,BEd,9.88,2,5,3,4,4,2,2,5,3,3,5,2,4,Helping,Coding,Teacher
1116,20,70,60,Commerce,BBA,9.5,2,5,5,3,4,5,3,5,4,5,3,2,4,Analytical,Sports,Entrepreneur
1117,18,71,59,Science_PCM,BDes,6.32,3,5,5,5,5,4,4,5,5,5,4,2,3,Leadership,Social Work,Designer
1118,22,78,71,Commerce,BCom,9.43,5,2,5,3,4,4,5,5,2,2,5,2,2,Helping,Music,Financial Analyst
1119,24,77,52,Commerce,BBA,9.06,4,3,4,4,5,3,2,5,5,5,2,5,4,Research,Social Work,Financial Analyst
1120,22,73,67,Arts,BA,6.03,5,4,3,3,2,2,3,4,5,4,4,3,5,Helping,Writing,Defence Officer
1121,18,52,58,Arts,BDes,8.72,5,5,3,5,2,5,2,4,5,3,2,3,2,Research,Writing,Designer
1122,21,72,74,Science_PCM,BTech,9.18,4,3,5,3,5,5,3,2,5,5,5,4,5,Analytical,Social Work,Defence Officer
1123,19,83,61,Commerce,BCom,9.4,5,4,4,4,5,5,2,5,5,4,4,2,3,Helping,Public Speaking,Accountant
1124,21,84,81,Science_PCM,BTech,7.91,5,2,5,5,4,3,4,4,3,3,3,4,3,Creative,Coding,Civil Engineer
1125,19,97,84,Arts,BDes,8.28,4,4,2,5,4,5,3,4,3,2,2,2,3,Helping,Social Work,Designer
1126,19,53,63,Science_PCM,BTech,6.5,2,4,2,5,4,5,5,4,5,3,4,3,5,Analytical,Public Speaking,Defence Officer
1127,17,53,54,Arts,BA,8.34,3,3,5,5,3,3,4,2,5,5,5,4,2,Research,Drawing,Entrepreneur
1128,25,91,91,Arts,BEd,8.27,5,5,3,3,2,2,5,2,2,5,5,3,4,Leadership,Public Speaking,Teacher
1129,25,66,51,Science_PCB,BDS,8.84,3,5,4,3,5,5,5,3,5,3,2,3,5,Creative,Reading,Doctor
1130,19,77,63,Science_PCM,BTech,9.42,5,2,4,2,4,5,2,5,2,4,2,3,3,Research,Drawing,Data Scientist
1131,19,58,68,Science_PCB,BSc Biotechnology,9.2,5,5,5,2,5,3,5,4,5,4,4,3,5,Creative,Social Work,Medical Researcher
1132,25,96,52,Commerce,BCom,7.29,5,4,2,3,4,5,5,5,3,5,2,5,4,Research,Public Speaking,Financial Analyst
1133,22,76,88,Commerce,BBA,7.14,5,5,5,4,2,4,2,5,3,5,5,2,2,Leadership,Music,Marketing Manager
1134,25,97,55,Science_PCM,BTech,6.36,3,5,4,4,5,3,4,2,4,5,4,4,2,Analytical,Coding,Civil Engineer
1135,20,99,73,Science_PCB,BSc Nursing,6.13,3,4,3,4,5,4,5,3,4,3,2,3,2,Creative,Reading,Nurse
1136,25,78,64,Science_PCM,BTech,6.46,5,4,3,2,5,5,2,4,5,3,5,5,4,Helping,Coding,Civil Engineer
1137,22,82,55,Science_PCM,BTech,9.86,5,2,5,4,3,4,5,3,5,2,3,3,3,Analytical,Sports,Civil Engineer
1138,17,59,58,Science_PCM,BDes,9.06,4,5,5,5,5,5,3,2,2,5,4,3,2,Analytical,Music,Designer
1139,18,74,91,Commerce,BBA,7.13,2,3,5,3,4,2,5,5,4,5,2,4,5,Leadership,Reading,Bank Manager
1140,17,78,69,Science_PCB,BAMS,7.84,5,5,5,2,3,2,5,3,3,5,2,4,4,Analytical,Writing,Doctor
1141,25,93,60,Arts,BTech,7.02,4,2,4,5,4,2,5,5,5,2,5,5,5,Creative,Coding,Defence Officer
1142,21,72,84,Commerce,BBA,6.14,3,4,5,5,3,5,5,2,4,5,2,5,2,Research,Social Work,Marketing Manager
1143,23,75,67,Science_PCB,BSc Biotechnology,7.86,3,5,2,5,2,2,5,2,4,2,3,3,2,Research,Reading,Medical Researcher
1144,20,99,95,Science_PCM,BTech,7.89,5,2,3,5,5,5,4,3,2,4,4,2,4,Helping,Coding,Data Scientist
1145,19,72,74,Arts,LLB,7.22,3,5,3,5,4,4,3,2,4,5,5,5,4,Leadership,Coding,Lawyer
1146,20,68,65,Science_PCM,BTech,9.03,5,5,3,3,2,3,3,4,2,2,5,4,4,Helping,Coding,Civil Engineer
1147,21,88,86,Commerce,CA,7.62,2,4,3,3,5,3,3,5,4,5,2,5,3,Creative,Public Speaking,Bank Manager
1148,21,59,84,Commerce,BBA,6.62,4,3,3,4,4,4,3,5,2,3,2,3,4,Research,Reading,Financial Analyst
1149,17,62,57,Science_PCB,BSc Biotechnology,6.95,2,5,4,2,2,4,5,3,4,5,2,4,2,Analytical,Coding,Medical Researcher
1150,17,81,98,Science_PCM,BTech,8.0,5,3,2,5,4,5,3,2,2,5,3,4,4,Helping,Writing,Civil Engineer
1151,23,73,78,Science_PCM,BTech,6.52,3,5,3,5,3,2,5,2,5,3,3,5,3,Helping,Music,Civil Engineer
1152,19,82,96,Science_PCB,BSc Nursing,9.93,2,4,2,3,2,5,5,3,3,3,3,3,2,Analytical,Drawing,Nurse
1153,19,91,79,Arts,BA,8.44,2,5,2,4,5,5,5,3,5,3,5,2,4,Creative,Reading,Teacher
1154,20,56,88,Science_PCM,BSc Data Science,9.27,5,4,5,4,5,5,5,5,5,3,3,4,4,Analytical,Writing,Data Scientist
1155,25,71,60,Arts,BFA,8.47,5,3,5,5,2,4,3,2,5,5,2,5,4,Creative,Sports,Designer
1156,17,68,84,Science_PCM,BTech,9.52,4,5,2,2,3,2,2,4,2,2,4,5,4,Research,Sports,Civil Engineer
1157,22,59,58,Commerce,CA,8.45,2,3,2,3,4,5,5,5,3,5,5,2,4,Analytical,Drawing,Accountant
1158,20,67,69,Commerce,BBA,9.74,2,2,5,4,5,3,4,5,4,4,2,2,3,Helping,Sports,Financial Analyst
1159,18,61,58,Commerce,BBA,7.72,3,2,5,2,2,3,4,4,4,5,4,5,5,Helping,Coding,Marketing Manager
1160,24,64,84,Science_PCB,BHMS,9.04,4,4,2,3,4,5,5,5,4,5,5,3,2,Leadership,Social Work,Doctor
1161,22,84,58,Arts,BA Economics,7.45,4,4,3,5,5,3,5,4,5,5,4,4,5,Creative,Sports,Government Officer
1162,24,57,59,Science_PCM,BTech,6.72,5,2,5,4,4,5,4,3,3,4,3,5,3,Helping,Reading,Software Developer
1163,19,85,95,Commerce,BBA,8.27,2,4,5,3,2,4,2,5,2,5,5,4,4,Research,Social Work,Entrepreneur
